ID,ADDRESS1,INSTITUTION,ADDRESS2,CITY,PROVINCE,ZIP,COUNTRY,LATITUDE,LONGITUDE
821125,BOX 339,GRAND FORKS SECONDARY SCHOOL,,GRAND FORKS,BC,V0H 1H0,CANADA,49.031342,-118.4516172
821800,15751-16TH AVE,EARL MARRIOTT SECONDARY SCHOOL,,SURREY,BC,V4A 1G1,CANADA,49.0317242,-122.785634
821805,1785 148TH STREET,SEMIAHMOO SECONDARY SCHOOL,,SURREY,BC,V4A 4M6,CANADA,49.0353612,-122.8130632
821061,1900 56 ST,SOUTHPOINTE ACADEMY,,DELTA,BC,V4L 2B2,CANADA,49.0371646,-123.0679357
820064,32622 MARSHALL RD,BAKERVIEW CENTRE FOR LEARNING,,ABBOTSFORD,BC,V2T 4A2,CANADA,49.0374796,-122.320521
821361,2265 152 STREET,WHITE ROCK CHRISTIAN ACADEMY,,SURREY,BC,V4A 4P1,CANADA,49.0433359,-122.8023281
820089,2272 WINDSOR ST,ABBOTSFORD TRADITIONAL SEC SCH,,ABBOTSFORD,BC,V2T 6M1,CANADA,49.043582,-122.353835
821075,2329 CRESCENT WAY,ABBOTSFORD COLLEGIATE,,ABBOTSFORD,BC,V2S 3M1,CANADA,49.0444912,-122.2992159
821102,13484 24 AVE,ELGIN PARK SECONDARY SCHOOL,,SURREY,BC,V4A 2G5,CANADA,49.0445896,-122.8486211
821022,34620 OLD YALE RD,YALE SECONDARY SCHOOL,,ABBOTTSFORD,BC,V2S 8E6,CANADA,49.0477244,-122.2644649
826890,LANG LAKE FARM,UPSALA CHRISTIAN SCHOOL,,UPSALA,ON,P0T 2Y0,CANADA,49.0500843,-90.4716051
821366,2656 160TH ST,SOUTHRIDGE SCHOOL,,SURREY,BC,V3Z 0C8,CANADA,49.0501069,-122.7789211
821108,33952 PINE ST,ABBOTSFORD VIRTUAL SCHOOL,,ABBOTSFORD,BC,V2S 2P3,CANADA,49.0510778,-122.2833674
824406,2747 TOWNLINE RD,ST JOHN BREBEUF REGIONAL SE SC,,ABBOTSFORD,BC,V2T 5E1,CANADA,49.0517183,-122.3608549
821029,26850 29TH AVENUE,ALDERGROVE CMTY SECONDARY,,ALDERGROVE,BC,V4W 3C1,CANADA,49.054594,-122.4808099
821066,32355 MOUAT DRIVE,W J MOUAT SECONDARY SCHOOL,,ABBOTSFORD,BC,V2T 4E9,CANADA,49.0593674,-122.3272719
821017,35011 OLD CLAYBURN RD,ABBOTSFORD CHRISTIAN SECONDARY,,ABBOTSFORD,BC,V2S 7L7,CANADA,49.0624909,-122.2523928
821031,31150 BLUERIDGE DRIVE,RICK HANSEN SECONDARY SCHOOL,,ABBOTSFORD,BC,V2S 6A9,CANADA,49.0672011,-122.3621466
821024,35045 EXBURY AVE,ROBERT BATEMAN SECONDARY SCH,,ABBOTSFORD,BC,V2S 7L1,CANADA,49.068714,-122.2546229
821148,20902 37A AVE,BROOKSWOOD SECONDARY SCHOOL,,LANGLEY,BC,V3A 5N2,CANADA,49.0700415,-122.645157
821019,3970 GLADWIN ROAD,CORNERSTONE CHRISTIAN SCHOOL,POST OFFICE BOX 520,ABBOTSFORD,BC,V2S 5Z5,CANADA,49.0738329,-122.3151127
826102,1-453 CHALMERS AVE,ECOLE SECONDAIRE COCHRAN HS,,COCHRANE,ON,P0L 1C0,CANADA,49.0753126,-81.0198371
821068,4081 CLEARBROOK RD,MENNONITE EDUCATIONAL INST,,ABBOTSFORD,BC,V4X 2M8,CANADA,49.075968,-122.3461129
821385,21250 42 AVE,LANGLEY FUNDAMENTAL MIDDLE/SEC,,LANGLEY,BC,V3A 8K6,CANADA,49.0780218,-122.6348444
821310,DRAWER 1269,ROSSLAND HIGH SCHOOL,JUBILEE STREET,ROSSLAND,BC,V0G 1Y0,CANADA,49.0807695,-117.7984529
821087,4615 51ST ST,DELTA SECONDARY SCHOOL,,DELTA,BC,V4K 2V8,CANADA,49.0861407,-123.0837667
821155,22702 48TH AVENUE,LANGLEY CHRISTIAN HIGH SCHOOL,,LANGLEY,BC,V2Z 2T6,CANADA,49.0883641,-122.5948112
821113,26026 48TH AVE,FRASER VALLEY ADVENTIST ACAD,,ALDERGROVE,BC,V4W 1J2,CANADA,49.0889341,-122.5028238
821146,20441 GRADE CRESCENT,H D STAFFORD SECONDARY SCHOOL,,LANGLEY,BC,V3A 4J8,CANADA,49.0893131,-122.6566094
821081,BOX 4000,PRINCE CHARLES SECONDARY SCH,,CRESTON,BC,V0B 1G0,CANADA,49.0936438,-116.5043897
821163,23752 52ND AVE.,D W POPPY SECONDARY SCHOOL,,LANGLEY,BC,V2Z 2P3,CANADA,49.0963761,-122.5659343
822015,181 6TH ST SE,W C MILLER COLLEGIATE,,ALTONA,MB,R0G 0B0,CANADA,49.0985169,-97.5511908
822580,30 SOURIS AVE.,WASKADA COLLEGIATE INSTITUTE,,WASKADA,MB,R0M 2E0,CANADA,49.0997142,-100.8001055
821370,1300 FRANCES MORAN RD,JL CROWE SECONDARY,,TRAIL,BC,V1R 4L9,CANADA,49.1017951,-117.6983424
821367,18620 56 AVE,RELEVANT HIGH SCHOOL,,SURREY,BC,V3S 1G1,CANADA,49.103487,-122.706245
821165,21405 56TH AVENUE,LANGLEY SECONDARY SCHOOL,,LANGLEY,BC,V2Y 2N1,CANADA,49.104868,-122.6305545
821377,5741 176 ST,CLOVERDALE LEARNING CENTRE,,SURREY,BC,V3S 4C9,CANADA,49.105246,-122.7347721
821056,45955 THOMAS RD,GW GRAHAM SECONDARY SCHOOL,,CHILLIWACK,BC,V2R 0B5,CANADA,49.107351,-121.953062
821011,5930 RIVERSIDE ST,DASMESH PUNJABI SCHOOL,,ABBOTSFORD,BC,V4X 1T7,CANADA,49.1102918,-122.2930584
821192,1640 MACMILLIAN ROAD,CEDAR COMMUNITY SECONDARY SCH,,NANAIMO,BC,V9X 1L9,CANADA,49.1142695,-123.8644969
821354,6151 180 ST,LORD TWEEDSMUIR SECONDARY SCHL,,SURREY,BC,V3S 4L5,CANADA,49.1149812,-122.7245614
821372,6248 144TH STREET,SULLIVAN HEIGHTS SECONDARY,,SURREY,BC,V3X 1A1,CANADA,49.1160616,-122.8221114
826343,200 MANITOU W.,MANITOWADGE HIGH SCHOOL,,MANITOUWADGE,ON,P0T 2C0,CANADA,49.1171554,-85.8423399
821041,13220 64 AVE,ECOLE PANORAMA RIDGE SECONDARY,,SURREY,BC,V3W 1X9,CANADA,49.1181123,-122.8552203
821325,45460 STEVENSON ROAD,SARDIS SECONDARY SCHOOL,,SARDIS,BC,V2R 2Z6,CANADA,49.1217957,-121.9674525
821368,12600 - 66TH AVENUE,TAMANAWIS SECONDARY SCHOOL,,SURREY,BC,V3W 2A8,CANADA,49.1225351,-122.8717378
821356,15100 66A AVE,REGENT CHRISTIAN ACADEMY,,SURREY,BC,V3S 2A6,CANADA,49.1226377,-122.8042349
821555,11584 LYON ROAD,SEAQUAM SECONDARY SCHOOL,,DELTA,BC,V4E 2K4,CANADA,49.1266799,-122.9019455
829749,7003 188TH STREET,CLAYTON HEIGHTS SECONDARY,,SURREY,BC,V4N 3G6,CANADA,49.1289432,-122.7027207
821317,4251 GARRY ST,ROBERT A MCMATH SECONDARY SCH,,RICHMOND,BC,V7E 2T9,CANADA,49.1304365,-123.1788042
821349,7170-132 STREET,CALVARY CHRISTIAN ACADEMY,,SURREY,BC,V3W 1H1,CANADA,49.133211,-122.856423
821360,12870 72ND AVENUE,PRINCESS MARGARET SR SEC SCH,,SURREY,BC,V3W 2M9,CANADA,49.1334123,-122.8660208
821099,7278 184 ST,ECOLE SALISH SECONDARY,,SURREY BC,BC,V4N 5V2,CANADA,49.1351836,-122.7105125
821316,10260 NO.5 RD,RICHMOND CHRISTIAN SCHOOL,,RICHMOND,BC,V7A 4E5,CANADA,49.1372934,-123.0911357
821307,6600 WILLIAMS RD,STEVESTON LONDON SECONDARY SCH,,RICHMOND,BC,V7E 1K5,CANADA,49.1395106,-123.1499754
821311,8980 WILLIAMS STREET,HUGH MCROBERTS SECONDARY SCH,,RICHMOND,BC,V7A 1G6,CANADA,49.1403753,-123.1266156
821168,32939 7TH AVE,MISSION SECONDARY SCHOOL,,MISSION,BC,V2V 2C5,CANADA,49.140787,-122.312231
821166,7633 202A ST,R E MOUNTAIN SECONDARY SCHOOL,,LANGLEY,BC,V2Y 1W4,CANADA,49.1416338,-122.6621557
821076,7658 112 STREET,BURNSVIEW SECONDARY SCHOOL,,DELTA,BC,V4C 4V8,CANADA,49.141924,-122.911633
821359,13940 77TH AVENUE,FRANK HURT SECONDARY SCHOOL,,SURREY,BC,V3W 5Z4,CANADA,49.1422836,-122.8365442
821306,9500 NUMBER 4 ROAD,MATTHEW MCNAIR SECONDARY SCH,,RICHMOND,BC,V7A 2Y9,CANADA,49.1426146,-123.1137872
821188,33770 PRENTIS AVE,HERITAGE PARK SECONDARY,BOX 1000,MISSION,BC,V2V 7B1,CANADA,49.14346,-122.2903943
824039,P O BOX 640,BOTWOOD COLLEGIATE,,BOTWOOD,NL,A0H 1E0,CANADA,49.1437036,-55.3575006
821312,9200 #1 ROAD,HUGH BOYD SECONDARY SCHOOL,,RICHMOND,BC,V7E 6L5,CANADA,49.1459931,-123.1785141
821057,49520 PRAIRIE CENTRAL ROAD,FRASER VALLEY DIS EDU SCHOOL,,CHILLIWACK,BC,V2P 6H3,CANADA,49.146786,-121.8346871
821363,7940-156 ST,FLEETWOOD PARK SECONDAY SCH,,SURREY,BC,V3S 3R3,CANADA,49.1476085,-122.7887985
821177,550 SEVENTH ST,JOHN BARSBY COMMUNITY SCHOOL,,NANAIMO,BC,V9R 3Z2,CANADA,49.149178,-123.951951
829086,255 SPRUCE DR,ESTEVAN COMPREHENSIVE SCHOOL,,ESTEVAN,SK,S4A 2A6,CANADA,49.1513408,-102.9711001
820688,PO 358,ERLE RIVERS HIGH SCHOOL,,MILK RIVER,AB,T0K 1M0,CANADA,49.1513419,-112.0834469
821094,10840 82 AVE,SANDS SECONDARY SCHOOL,,DELTA,BC,V4C 2B3,CANADA,49.1516219,-122.9224164
821089,8270 114TH STREET,NORTH DELTA SECONDARY SCH,,DELTA,BC,V4C 5J6,CANADA,49.1528335,-122.9049395
821174,34800 DEWDNEY TRUNK RD,HATZIC SECONDARY SCHOOL,,MISSION,BC,V2V 5V6,CANADA,49.1534254,-122.2592412
821315,8160 ST ALBANS RD,RC PALMER SECONDARY SCHOOL,,RICHMOND,BC,V6Y 2K9,CANADA,49.1542505,-123.1292681
821191,900 FIFTH ST.,MALASPINA INTERNATIONAL H S,,NANAIMO,BC,V9R 5S5,CANADA,49.155818,-123.9683159
821364,14505 - 84TH AVE,ENVER CREEK SECONDARY SCHOOL,,SURREY,BC,V3S 8X2,CANADA,49.1568044,-122.8202605
821015,50950 HACK BROWN RD,UNITY CHRISTIAN SCHOOL,,CHILLIWACK,BC,V2P 6J4,CANADA,49.1568174,-121.8147112
821178,355 WAKESIAH AVENUE,NANAIMO DISTRICT SECONDARY SCH,,NANAIMO,BC,V9R 3K5,CANADA,49.1611519,-123.9626132
821540,7171 MINORU BLVD,RICHMOND SECONDARY SCHOOL,,RICHMOND,BC,V6Y 1Z3,CANADA,49.1612004,-123.1427059
821309,5011 GRANVILLE AVENUE,J N BURNETT SECONDARY SCHOOL,,RICHMOND,BC,V7C 1E6,CANADA,49.1637287,-123.1687398
821353,16193  88TH AVE.,HOLY CROSS REGIONAL HS,,SURREY,BC,V4N 1G3,CANADA,49.1639639,-122.7753335
821318,6611 NO 4 RD,A R MACNEILL SECONDARY,,RICHMOND,BC,V6Y 2T2,CANADA,49.1644937,-123.1157877
821161,8919 WALNUT GROVE DR,WALNUT GROVE SECONDARY SCHOOL,,LANGLEY,BC,V1M 2N7,CANADA,49.1658562,-122.6405274
821149,9096 TRATTLE STREET,LANGLEY FINE ARTS SCHOOL,,FORT LANGLEY,BC,V1M 2S6,CANADA,49.168216,-122.587628
821077,9111-116TH STREET,DELVIEW SECONDARY,,DELTA,BC,V4C 5W8,CANADA,49.1691614,-122.9023173
829046,BOX 398,CARNDUFF HIGH SCHOOL,,CARNDUFF,SK,S0C 0S0,CANADA,49.1703705,-101.7959698
821233,15353 92 AVE,SURREY CHRISTIAN SCHOOL,,SURREY,BC,V3R 1C3,CANADA,49.1704164,-122.7970819
821014,14033 92 AVE,SURREY CONNECT SECONDARY SCH,,SURREY,BC,V3V 0B7,CANADA,49.1704896,-122.8336064
821235,9457 136TH STREET,QUEEN ELIZABETH SR SEC SCHOOL,,SURREY,BC,V3V 5W4,CANADA,49.173626,-122.8473251
824082,22 FARM RD,ELWOOD REGIONAL HIGH SCHOOL,,DEERLAKE,NL,A8A 1J3,CANADA,49.1737352,-57.4205443
829110,POST OFFICE BOX 39,GLADMAN REGIONAL HIGH SCHOOL,,GLADMAN,SK,S0C 1A0,CANADA,49.1755271,-104.4185111
821365,9484 122ND STREET,L A MATHESON SECONDARY,,SURREY,BC,V3V 4M1,CANADA,49.1756937,-122.8836674
821055,46363 YALE RD.,CHILLIWACK SENIOR SECONDARY SC,,CHILLIWACK,BC,V2P 2P8,CANADA,49.176625,-121.942828
821062,48988 YALE RD,MOUNT CHEAM CHRISTIAN SCHOOL,,CHILLIWACK,BC,V4Z 0B2,CANADA,49.1766515,-121.8705837
821357,15945 96TH AVENUE,NORTH SURREY SR SECONDARY SCH,,SURREY,BC,V4N 2R8,CANADA,49.1782333,-122.7805032
821261,PO BOX 990,SOUTHERN OKANAGAN SECND SCHOOL,,OLIVER,BC,V0H 1T0,CANADA,49.1811721,-119.5567211
821352,15350 99TH AVENUE,JOHNSTON HEIGHTS SECONDARY SCH,,SURREY,BC,V3R 0R9,CANADA,49.1822047,-122.7970244
821008,2165-8766 MCKIM WAY,CITY VANCOUVER ACADEMY,,RICHMOND BC,BC,V6X 4G4,CANADA,49.1831918,-123.1256361
821313,4151 JACOMBS RD,HENRY JAMES CAMBIE SECONDARY,,RICHMOND,BC,V6V 1N7,CANADA,49.1834404,-123.081486
821223,2370-4000 NO. 3 RD,MAPLE HILL SCHOOL,,RICHMOND,BC,V6X 0J8,CANADA,49.1841695,-123.1357621
822225,417 KING ST.,KILLARNEY COLLEGIATE INSTITUTE,BOX 2500,KILLARNEY,MB,R0K 1G0,CANADA,49.1843917,-99.670913
821003,11295 MELLIS DR,CANADA STAR SECONDARY SCHOOL,,RICHMOND,BC,V6X 1L8,CANADA,49.1859947,-123.0981547
821362,10238 168 ST,PACIFIC ACADEMY,,SURREY,BC,V4N 1Z4,CANADA,49.188517,-122.7544072
821181,1270 STRATHMORE STREET,WOODLANDS SECONDARY SCHOOL,,NANAIMO,BC,V9S 2L9,CANADA,49.1885406,-123.9711105
822600,PO BOX 1330 STN MAIN,GARDEN VALLEY COLLEGIATE,,WINKLER MANITOBA,MB,R6W 4B3,CANADA,49.1896283,-97.9410773
821059,50420 CASTLEMAN ROAD,TIMOTHY CHRISTIAN SCHOOL,,CHILLIWACK,BC,V2P 6H4,CANADA,49.1899801,-121.829643
821373,10441 132ND STREET,KWANTLEN PARK SECONDARY,,SURREY,BC,V3T 3V3,CANADA,49.1925185,-122.8578127
821193,10445 245TH ST,SAMUEL ROBERTSON TECHNCL SECND,,MAPLE RIDGE,BC,V2W 2G4,CANADA,49.1927602,-122.5432106
822280,345 5TH STREET,MORDEN COLLEGIATE INSTITUTE,,MORDEN MANITOBA,MB,R6M 1Z1,CANADA,49.1960397,-98.0975473
821358,10707 146 STREET,GUILDFORD PARK SECONDARY SCH,,SURREY,BC,V3R 1T5,CANADA,49.197048,-122.8180894
822581,139 NORTHLANDS PARKWAY E,NORTHLANDS PARKWAY COLLEGIATE,,WINKLER,MB,R6W 0E9,CANADA,49.197669,-97.93258
820300,PO BOX 2790,CARDSTON HIGH SCHOOL,,CARDSTON,AB,T0K 0K0,CANADA,49.1977463,-113.3061457
821350,16060 108 AVE,FRASER HEIGHTS SECONDARY,,SURREY,BC,V4N 1M1,CANADA,49.1978728,-122.7770127
821121,225 NORQUAY ST,PILOT MOUND SCHOOL,,PILOT MOUND,MB,R0G 1P0,CANADA,49.201954,-98.8999147
821110,260 TWELFTH ST,JOHN KNOX CHRISTIAN SCHOOL,,NEW WESTMINSTER,BC,V3M 4H2,CANADA,49.2027246,-122.9247155
824569,8610 ASH ST,ROYAL CANADIAN COLLEGE,,VANCOUVER,BC,V6P 3M2,CANADA,49.2073594,-123.1188384
820069,7777 18TH ST,BYRNE CREEK SECONDARY SCHOOL,,BURNABY,BC,V3N 5E5,CANADA,49.2084535,-122.9518842
821179,3135 MEXICANA RD,WELLINGTON SECONDARY SCHOOL,,NANAIMO,BC,V9T 2W8,CANADA,49.2093376,-124.0005183
821137,BOX 410,SIMILKAMEEN ELEM-SEC SCHOOL,,KEREMEOS,BC,V0X 1N0,CANADA,49.2098322,-119.8186896
821175,23000 116 AVE,THOMAS HANEY SECONDARY SCHOOL,,MAPLE RIDGE,BC,V2X 0T8,CANADA,49.212593,-122.582166
821272,19438 - 116B AVENUE,PITT MEADOWS SECONDARY SCHOOL,,PITT MEADOWS,BC,V3Y 1G1,CANADA,49.2140244,-122.6827817
821040,7450 12TH AVE,ST THOMAS MORE COLLEGIATE,,BURNABY,BC,V3N 2K1,CANADA,49.2151708,-122.9384946
821194,20575 THORNE AVE,RIVERSIDE CENTRE SECONDARY SCH,,MAPLE RIDGE,BC,V2X 9A6,CANADA,49.2154196,-122.6528344
821215,835 8TH ST,NEW WESTMINSTER SCHOOL,,NEW WESTMINSTER,BC,V3M 3S9,CANADA,49.2157269,-122.9290811
821030,5455 RUMBLE STREET,BURNABY SOUTH SECONDARY SCHOOL,,BURNABY,BC,V5J 2B7,CANADA,49.2160107,-122.9851486
821570,7055 HEATHER STREET,SIR WINSTON CHURCHILL HS,,VANCOUVER,BC,V6P 3P7,CANADA,49.2205154,-123.1252003
821425,1755 55TH AVE E,DAVID THOMPSON SECONDARY SCHL,,VANCOUVER,BC,V5P 1Z7,CANADA,49.220849,-123.0709131
821172,24789 DEWDNEY TRUNK ROAD,GARIBALDI SECONDARY SCHOOL,,MAPLE RDGE,BC,V4R 1X2,CANADA,49.2214968,-122.5353123
821184,20905 WICKLUND AVENUE,WESTVIEW SECONDARY SCHOOL,,MAPLE RIDGE,BC,V2X 8E8,CANADA,49.2240162,-122.6421644
821183,12224 240TH STREET,MEADOWRIDGE SCHOOL,,MAPLE RIDGE,BC,V4R 1Y1,CANADA,49.224142,-122.554121
824245,POST OFFICE BOX 250,INTEGRATED CENT HIGH SCHOOL,,LEWISPORTE,NL,A0G 3A0,CANADA,49.2244815,-55.0569363
821169,21911 122 AVE,MAPLE RIDGE SECONDARY SCHOOL,,MAPLE RIDGE,BC,V2X 3X2,CANADA,49.225267,-122.615205
821460,6454 KILLARNEY STREET,KILLARNEY SECONDARY SCHOOL,,VANCOUVER,BC,V5S 2X7,CANADA,49.2252683,-123.0448879
821510,6360 MAPLE ST,MAGEE SECONDARY SCHOOL,,VANCOUVER,BC,V6M 4M2,CANADA,49.2288012,-123.1516955
821573,6010 FRASER STREET,SOUTH HILL EDUCATION CENTRE,,VANCOUVER,BC,V5W 2Z7,CANADA,49.2300181,-123.0901363
821230,530 41ST AVE E,VANCOUVER LEARNING NETWORK,,VANCOUVER,BC,V5W 1P3,CANADA,49.2319832,-123.0914384
821038,8580 16TH AVE.,CARIBOO HILL SECONDARY SCHOOL,,BURNABY,BC,V3N 1S6,CANADA,49.2324658,-122.9153072
821450,530 EAST 41ST AVENUE,JOHN OLIVER SECONDARY SCHOOL,,VANCOUVER,BC,V5W 1P3,CANADA,49.2325879,-123.0925141
821595,8-5763 OAK STREET,VANCOUVER ACADEMY INTL STUDIES,,VANCOUVER,BC,V6M 2V7,CANADA,49.2333645,-123.1286149
821512,5718 WILLOW STREET,KING DAVID HIGH SCHOOL,,VANCOUVER,BC,V5Z 4S9,CANADA,49.2334546,-123.1230903
821522,4TH FLOOR,PACIFIC TORAH INSTITUTE,5750 OAK ST,VANCOUVER,BC,V6M 2V9,CANADA,49.233632,-123.1275209
829382,BOX 539 515 WYLIE,OXBOW PRAIRIE HEIGHTS HS,,OXBOW,SK,S0C 2B0,CANADA,49.233718,-102.1749
821420,3200 WEST 41ST AVENUE,CROFTON HOUSE SCHOOL,,VANCOUVER,BC,V6N 3E1,CANADA,49.2344415,-123.1769115
821404,5687 YEW STREET,ASPIRE LEARNING,SUITE 305,VANCOUVER,BC,V6M 3Y2,CANADA,49.2349581,-123.1580051
821180,6135 MCGIRR RD,DOVER BAY SECONDARY SCHOOL,,NANAIMO,BC,V9V 1M1,CANADA,49.2352613,-124.0330863
821600,5400 CARTIER ST,VANCOUVER COLLEGE,,VANCOUVER,BC,V6M 3A5,CANADA,49.2358029,-123.1359745
821207,7660 CLARK DR RR2,ASPENGROVE SCHOOL,,LANTZVILLE,BC,V0R 2H0,CANADA,49.2368799,-124.0629912
821528,5350 EAST BOULEVARD,POINT GREY SECONDARY SCHOOL,,VANCOUVER,BC,V6M 3V2,CANADA,49.2374547,-123.1529549
821430,5025 WILLOW ST.,ERIC HAMBER SECONDARY SCHOOL,,VANCOUVER,BC,V5Z 3S1,CANADA,49.2398336,-123.1249865
821010,5550 GILPIN ST,DEER LAKE SEVENTH-DAY ADVNTIST,,BURNABY,BC,V5G 2H6,CANADA,49.241472,-122.9832686
822270,BOX 339,NELLIE MCCLUNG COLLEGIATE,,MANITOU,MB,R0G 1G0,CANADA,49.2430506,-98.541938
821037,4433 MOSCROP ST,ECOLE MOSCROP SECONDARY SCHOOL,,BURNABY,BC,V5G 2G3,CANADA,49.2432792,-123.0047438
821026,MONICA FRANK,BURNABY CENTRAL SECONDARY SCH,4939 CANADA WAY,BURNABY,BC,V5G 1M1,CANADA,49.2433116,-122.9747488
821093,1189 ROCHESTER AVENUE,TRADITIONAL LEARNING ACADEMY,,COQUITLAM,BC,V3K 2X3,CANADA,49.2454364,-122.8571355
821530,2250 EDDINGTON DRIVE,PRINCE OF WALES SECONDARY SCH,,VANCOUVER,BC,V6L 2E7,CANADA,49.2455558,-123.1575639
821620,3155 EAST 27TH AVE,WINDERMERE SECONDARY SCHOOL,,VANCOUVER,BC,V5R 1P3,CANADA,49.2474729,-123.0378464
821550,4175 WEST 29TH AVENUE,ST GEORGES SCHOOL,,VANCOUVER,BC,V6S 1V6,CANADA,49.2475246,-123.1991544
821490,4195 ALEXANDRA ST,LITTLE FLOWER ACADEMY,,VANCOUVER,BC,V6J 4C6,CANADA,49.2482546,-123.1419721
821440,4105 GLADSTONE STREET,GLADSTONE SECONDARY SCHOOL,,VANCOUVER,BC,V5N 4Z2,CANADA,49.2484893,-123.0608333
821296,5325 KINCAID ST,GLOBAL LEARNING-BURNABY DIST,,BURNABY,BC,V5G 1W2,CANADA,49.2488443,-122.9871264
821630,4176 ALEXANDRA ST.,YORK HOUSE SCHOOL,,VANCOUVER,BC,V6J 2V6,CANADA,49.2489053,-123.1411724
821569,419 EAST 24TH AVENUE,SIR CHARLES TUPPER SECONDARY S,,VANCOUVER,BC,V5V 2A2,CANADA,49.2496622,-123.0947997
824243,83 PREMEIR DR,LEWISPORTE COLLEGIATE,PO BOX 250,LEWISPORTE,NL,A0G 3A0,CANADA,49.2514245,-55.063379
821065,570 POIRIER ST,CENTENNIAL SCHOOL,,COQUITLAM,BC,V3J 6A8,CANADA,49.252472,-122.8480273
821071,1100 WINSLOW AVENUE,CANADA INTERNATIONAL LANG COLL,,COQUITLAM,BC,V8J 2G3,CANADA,49.2529851,-122.8605313
826807,4000 BURDE ST,ALBERNI DISTRICT SECONDARY SCH,,PORT ALBERNI,BC,V9Y 3L6,CANADA,49.2536275,-124.7933709
821590,3228 ROSS DR,UNIVERSITY HILL SECONDARY SCH,,VANCOUVER,BC,V6S 0C6,CANADA,49.2542494,-123.2389899
820146,3496 MONS DRIVE,VANCOUVER CHRISTIAN SCHOOL,,VANCOUVER,BC,V5M 3E6,CANADA,49.2547399,-123.028666
821033,8800 EASTLAKE DR.,BURNABY MOUNTAIN SECONDARY SCH,,BURNABY,BC,V3J 7X5,CANADA,49.2550356,-122.9113425
821279,2215 REEVE ST,RIVERSIDE SECONDARY SCHOOL,,PORT COQUITLAM,BC,V3C 6K8,CANADA,49.255896,-122.789216
821231,785 16TH AVE W,SHALHEVET GIRLS HIGH SCHOOL,,VANCOUVER,BC,V5Z 1S8,CANADA,49.2571368,-123.1215909
821547,3000 COMMERCIAL DR,STRATFORD HALL,,VANCOUVER,BC,V5N 4E2,CANADA,49.2575991,-123.0695947
821500,3939 16TH AVE W,LORD BYNG SECONDARY SCHOOL,,VANCOUVER,BC,V6R 3C9,CANADA,49.2585212,-123.1920965
821269,1335 DOMINION AVE.,ARCHBISHOP CARNEY REG SEC,,PORT COQUITLAM,BC,V3B 7M6,CANADA,49.2591583,-122.7516111
821721,115 EAST 11TH AVENUE,SAINT PATRICKS HIGH SCHOOL,,VANCOUVER,BC,V5T 2C1,CANADA,49.2614205,-123.102507
821610,2600 BROADWAY E,VANCOUVER TECH SECONDARY SCH,,VANCOUVER,BC,V5M 1Y5,CANADA,49.261553,-123.0516805
821480,2706 TRAFALGAR ST,KITSILANO SECONDARY SCHOOL,,VANCOUVER,BC,V6K 2J6,CANADA,49.2622083,-123.1641472
821273,1260 RIVERWOOD GATE,TERRY FOX SECONDARY SCHOOL,,PORT COQUITLAM,BC,V3B 7Z5,CANADA,49.2625002,-122.7483929
821436,2294 WEST 10TH AVENUE,FRASER ACADEMY,,VANCOUVER,BC,V6K 2H8,CANADA,49.2627593,-123.1571496
821545,2215 10TH AVE W,SAINT JOHNS SCHOOL,,VANCOUVER,BC,V6K 2J1,CANADA,49.2630954,-123.1556858
821429,1885 BROADWAY W,DORSET COLLEGE,,VANCOUVER,BC,V6J 1Y5,CANADA,49.2637686,-123.1317911
821063,2525 COMO LAKE AVENUE,DR CHARLES BEST SECONDARY SCH,,COQUITLAM,BC,V3J 3R8,CANADA,49.2639269,-122.8220984
821016,896 8TH AVE W,CANADA ROYAL ARTS HIGH SCHOOL,,VANCOUVER,BC,V5Z 1E2,CANADA,49.2641281,-123.1239603
821725,4175 W. EIGHTH AVE.,WEST POINT GREY ACADEMY,,VANCOUVER,BC,V6R 4P9,CANADA,49.2665672,-123.2003121
821095,3000 CHRISTMAS WAY,BRITISH COLUMBIA CHRISTIAN ACA,,PORT COQUITLAM,BC,V3C 2M2,CANADA,49.2715381,-122.7921021
800,438 TERMINAL AVE,COLUMBIA COLLEGE,,VANCOUVER,BC,V6A 0C1,CANADA,49.2717674,-123.0952585
821276,300 ALBERT ST,PORT MOODY SECONDARY SCHOOL,,PORT MOODY,BC,V3H 2M5,CANADA,49.2738482,-122.8677633
821405,1001 COTTON DR,BRITANNIA SECONDARY,,VANCOUVER,BC,V5L 3T4,CANADA,49.2753534,-123.0711802
821027,4600 PARKER ST,ALPHA SECONDARY SCHOOL,,BURNABY,BC,V5C 3E2,CANADA,49.2757927,-122.998229
821520,2880 VENABLES ST,NOTRE DAME REGL SECONDARY SCH,,VANCOUVER,BC,V5K 4Z6,CANADA,49.2761738,-123.0454816
821631,788 BEATTY ST,WESTSIDE SCHOOL,,VANCOUVER,BC,V6B 2M1,CANADA,49.2776121,-123.1135404
821028,751 HAMMARSKJOLD DR.,BURNABY NORTH SECONDARY SCHOOL,,BURNABY,BC,V5B 4A1,CANADA,49.2778053,-122.9728477
821580,727 TEMPLETON DRIVE,TEMPLETON SECONDARY SCHOOL,,VANCOUVER,BC,V5L 4N8,CANADA,49.2782653,-123.0604414
821503,981 NELSON ST,PATTISON HIGH SCHOOL,,VANCOUVER,BC,V6Z 3B6,CANADA,49.28081,-123.124916
